NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
STANHOPE BORO SCH DIST,NEW JERSEY,NJ,1,97,1,3480000,165000,932000,2383000,3344000,2111000,1544000
STILLWATER TWP SCH DIST,NEW JERSEY,NJ,1,97,1,4570000,87000,2219000,2264000,4479000,2755000,2111000
STOCKTON BORO SCH DIST,NEW JERSEY,NJ,1,97,1,410000,3000,48000,359000,393000,280000,174000
STONE HARBOR SCH DIST,NEW JERSEY,NJ,1,97,1,1482000,9000,110000,1363000,1980000,749000,500000
STOW CREEK TWP SCH DIST,NEW JERSEY,NJ,1,97,1,1408000,34000,841000,533000,1427000,748000,508000
STRATFORD BORO SCH DIST,NEW JERSEY,NJ,1,97,1,7295000,191000,2903000,4201000,7070000,4088000,2836000
SUMMIT CITY SCH DIST,NEW JERSEY,NJ,3,97,1,33020000,527000,2970000,29523000,29974000,19522000,13436000
SUSSEX CO VOCATIONAL SCH DIST,NEW JERSEY,NJ,5,97,1,12230000,417000,5140000,6673000,12056000,6904000,4581000
SUSSEX WANTAGE REGIONAL SCHOOL DIST,NEW JERSEY,NJ,1,97,1,14902000,423000,7258000,7221000,14422000,9249000,6684000
SWEDESBORO-WOOLWICH SCH DIST,NEW JERSEY,NJ,1,97,1,3967000,162000,2237000,1568000,4209000,2123000,1474000
TABERNACLE TWP SCH DIST,NEW JERSEY,NJ,1,97,1,10187000,112000,5147000,4928000,10147000,6178000,4255000
TEANECK TWP SCH DIST,NEW JERSEY,NJ,3,97,1,56375000,1018000,6752000,48605000,62740000,35150000,22826000
TENAFLY BORO SCH DIST,NEW JERSEY,NJ,3,97,1,29013000,179000,2867000,25967000,28212000,18907000,12575000
TETERBORO BORO SCH DIST,NEW JERSEY,NJ,6,97,1,10000,0,0,10000,8000,1000,0
TEWKSBURY TWP SCH DIST,NEW JERSEY,NJ,1,97,1,6014000,59000,680000,5275000,5972000,3528000,2399000
TINTON FALLS SCH DIST,NEW JERSEY,NJ,1,97,1,17361000,998000,3331000,13032000,17182000,8448000,6279000
TOMS RIVER BORO SCH DIST,NEW JERSEY,NJ,3,97,1,151636000,2825000,64683000,84128000,155519000,95600000,61648000
TOTOWA BORO SCH DIST,NEW JERSEY,NJ,1,97,1,7706000,90000,987000,6629000,7452000,4762000,3392000
TRENTON SCHOOL DISTRICT,NEW JERSEY,NJ,3,97,1,148563000,10743000,108415000,29405000,148186000,80695000,55944000
TUCKERTON BORO SCH DIST,NEW JERSEY,NJ,1,97,1,2525000,118000,1048000,1359000,2442000,1478000,972000
UNION BEACH BORO SCH DIST,NEW JERSEY,NJ,1,97,1,11682000,271000,7006000,4405000,11333000,4811000,3252000
UNION CITY SCHOOLS,NEW JERSEY,NJ,3,97,1,90208000,6662000,67344000,16202000,91306000,51801000,38179000
UNION CO EDUC SERV COMM,NEW JERSEY,NJ,7,97,1,25898000,188000,4380000,21330000,24295000,5142000,3383000
UNION CO REG SCH DIST,NEW JERSEY,NJ,2,97,1,33108000,151000,4673000,28284000,37029000,23245000,14567000
UNION TWP SCH DIST,NEW JERSEY,NJ,1,97,1,4463000,59000,552000,3852000,6727000,2574000,1777000
BARNEGAT TWP SCH DIST,NEW JERSEY,NJ,1,97,1,25730000,505000,15523000,9702000,27182000,10983000,7313000
UNION TWP SCH DIST,NEW JERSEY,NJ,3,97,1,62185000,1651000,11351000,49183000,65201000,37253000,24910000
UPPER DEERFIELD TWP SCH DIST,NEW JERSEY,NJ,1,97,1,7802000,358000,4351000,3093000,7823000,4698000,3279000
UPPER FREEHOLD REG SCHOOL DIST,NEW JERSEY,NJ,3,97,1,16183000,163000,3397000,12623000,20591000,9761000,6063000
UPPER PITTSGROVE TWP SCH DIST,NEW JERSEY,NJ,1,97,1,5582000,76000,3394000,2112000,5889000,2267000,1375000
UPPER SADDLE RIVER SCH DIST,NEW JERSEY,NJ,1,97,1,10912000,63000,1118000,9731000,10856000,7166000,5139000
UPPER TWP SCH DIST,NEW JERSEY,NJ,1,97,1,23979000,509000,9534000,13936000,19958000,8105000,5643000
VENTNOR CITY SCH DIST,NEW JERSEY,NJ,1,97,1,9198000,286000,1278000,7634000,9219000,3983000,2844000
VERNON TWP SCH DIST,NEW JERSEY,NJ,3,97,1,45711000,717000,23136000,21858000,45583000,27304000,19430000
VERONA BORO SCH DIST,NEW JERSEY,NJ,3,97,1,18161000,141000,2018000,16002000,17586000,11545000,7735000
VICTORY GARDENS SCH DIST,NEW JERSEY,NJ,6,97,1,1719000,0,887000,832000,1744000,11000,0
VINELAND SCHOOL DISTRICT,NEW JERSEY,NJ,3,97,1,93915000,4299000,68021000,21595000,90612000,52509000,35925000
VOORHEES TWP SCH DIST,NEW JERSEY,NJ,1,97,1,29958000,449000,7743000,21766000,30739000,17695000,12299000
WALDWICK BORO SCH DIST,NEW JERSEY,NJ,3,97,1,15611000,112000,2028000,13471000,15259000,10155000,7029000
WALLKILL VALLEY REGIONAL HIGH SCH DIST,NEW JERSEY,NJ,2,97,1,9732000,73000,4178000,5481000,9136000,5089000,3515000
WALL TWP SCH DIST,NEW JERSEY,NJ,3,97,1,31763000,349000,5625000,25789000,30268000,19656000,13315000
WALLINGTON BORO SCH DIST,NEW JERSEY,NJ,3,97,1,9082000,207000,1273000,7602000,8927000,5731000,4011000
WANAQUE BORO SCH DIST,NEW JERSEY,NJ,1,97,1,9243000,195000,2892000,6156000,9181000,5833000,4151000
WARREN HILLS REGIONAL SCHOOL DIST,NEW JERSEY,NJ,2,97,1,21151000,235000,8381000,12535000,20677000,11968000,7675000
WARREN TWP SCH DIST,NEW JERSEY,NJ,1,97,1,16155000,160000,1957000,14038000,16088000,9728000,6653000
WASHINGTON BORO SCH DIST,NEW JERSEY,NJ,1,97,1,5229000,142000,2087000,3000000,5469000,3128000,2189000
WASHINGTON TWP SCH DIST,NEW JERSEY,NJ,1,97,1,1102000,17000,468000,617000,1192000,613000,454000
WASHINGTON TWP SCH DIST,NEW JERSEY,NJ,3,97,1,82757000,1366000,44724000,36667000,104486000,46421000,31211000
WASHINGTON TWP SCH DIST,NEW JERSEY,NJ,1,97,1,9936000,153000,1113000,8670000,10179000,3750000,2675000
WASHINGTON TWP SCH DIST,NEW JERSEY,NJ,1,97,1,24013000,244000,9266000,14503000,23381000,14928000,10742000
WASHINGTON TWP SCH DIST,NEW JERSEY,NJ,1,97,1,5958000,102000,2056000,3800000,5915000,3273000,2367000
WATCHUNG BORO SCH DIST,NEW JERSEY,NJ,1,97,1,5425000,33000,533000,4859000,5464000,3252000,2255000
WATCHUNG HILLS REGIONAL HIGH SCH DIST,NEW JERSEY,NJ,2,97,1,15554000,66000,1679000,13809000,16307000,9443000,6203000
WATERFORD TWP SCH DIST,NEW JERSEY,NJ,1,97,1,10275000,238000,5655000,4382000,10068000,6219000,3689000
WAYNE TWP SCH DIST,NEW JERSEY,NJ,3,97,1,70827000,752000,8813000,61262000,69786000,47039000,32211000
WEEHAWKEN TWP SCH DIST,NEW JERSEY,NJ,3,97,1,11850000,575000,2383000,8892000,11973000,7472000,5176000
WENONAH BORO SCH DIST,NEW JERSEY,NJ,1,97,1,1550000,19000,503000,1028000,1556000,990000,758000
WEST AMWELL TWP SCH DIST,NEW JERSEY,NJ,1,97,1,1833000,31000,262000,1540000,1816000,1129000,809000
WEST CAPE MAY BORO SCHOOL DIST,NEW JERSEY,NJ,1,97,1,718000,12000,86000,620000,669000,381000,269000
WEST DEPTFORD SCH DIST,NEW JERSEY,NJ,3,97,1,28222000,746000,10522000,16954000,27290000,16919000,11603000
WEST ESSEX REG SCH DIST,NEW JERSEY,NJ,2,97,1,18925000,58000,2164000,16703000,19129000,11497000,7233000
WEST LONG BRANCH SCH DIST,NEW JERSEY,NJ,1,97,1,4826000,70000,596000,4160000,5521000,3100000,2193000
MONMOUTH COUNTY VOCATIONAL SCHS,NEW JERSEY,NJ,5,97,1,23436000,1335000,6514000,15587000,23416000,14918000,8412000
WEST MILFORD TWP SCH DIST,NEW JERSEY,NJ,3,97,1,43861000,720000,15486000,27655000,43569000,28240000,19304000
WEST MORRIS HIGH SCH DIST,NEW JERSEY,NJ,2,97,1,26706000,315000,6894000,19497000,25697000,16014000,11042000
WEST NEW YORK TOWN SCHOOLS,NEW JERSEY,NJ,3,97,1,56779000,2415000,41141000,13223000,59590000,33219000,24912000
WEST ORANGE TOWN SCH DIST,NEW JERSEY,NJ,3,97,1,54622000,816000,7400000,46406000,55017000,34328000,23358000
WEST PATERSON BORO SCH DIST,NEW JERSEY,NJ,1,97,1,7751000,139000,998000,6614000,7719000,4828000,3228000
WEST WILDWOOD BORO SCH DIST,NEW JERSEY,NJ,6,97,1,402000,0,15000,387000,373000,6000,0
WEST WINDSOR-PLAINSBORO REG SCH DIST,NEW JERSEY,NJ,3,97,1,75757000,874000,9962000,64921000,88821000,42890000,27788000
WESTAMPTON TWP SCH DIST,NEW JERSEY,NJ,1,97,1,7615000,134000,2654000,4827000,6386000,3493000,2341000
WESTFIELD TOWN SCH DIST,NEW JERSEY,NJ,3,97,1,51317000,550000,5367000,45400000,51668000,32196000,22001000
WESTVILLE BORO SCH DIST,NEW JERSEY,NJ,1,97,1,2944000,227000,1408000,1309000,2536000,1567000,1261000
WESTWOOD REGIONAL SCH DIST,NEW JERSEY,NJ,3,97,1,25595000,366000,2944000,22285000,28231000,14879000,10175000
WEYMOUTH TWP SCH DIST,NEW JERSEY,NJ,1,97,1,2989000,87000,1827000,1075000,2791000,1230000,957000
WHARTON BORO SCH DIST,NEW JERSEY,NJ,1,97,1,8279000,149000,1952000,6178000,6182000,3781000,2851000
WHITE TWP SCHOOL DISTRICT,NEW JERSEY,NJ,1,97,1,5378000,107000,1621000,3650000,5343000,1991000,1378000
WARREN CO TECH SCH,NEW JERSEY,NJ,5,97,1,6049000,435000,2606000,3008000,6089000,3514000,1976000
WILDWOOD CITY SCH DIST,NEW JERSEY,NJ,3,97,1,11347000,638000,2308000,8401000,11303000,6692000,4583000
WILDWOOD CREST BORO SCH DIST,NEW JERSEY,NJ,1,97,1,4639000,108000,470000,4061000,5201000,2187000,1633000
WILLINGBORO TWP SCH DIST,NEW JERSEY,NJ,3,97,1,53751000,1646000,34161000,17944000,52571000,32045000,22123000
WINFIELD TWP SCH DIST,NEW JERSEY,NJ,1,97,1,1949000,52000,996000,901000,1989000,999000,703000
UNION CO VOCATIONAL TECH SCHOOLS,NEW JERSEY,NJ,5,97,1,8019000,650000,1890000,5479000,10274000,4332000,2537000
WINSLOW TWP SCH DIST,NEW JERSEY,NJ,1,97,1,28854000,1250000,15477000,12127000,28778000,17843000,12431000
WOODBINE BORO SCH DIST,NEW JERSEY,NJ,1,97,1,3259000,228000,2352000,679000,3248000,1663000,1202000
WOODBRIDGE TWP SCH DIST,NEW JERSEY,NJ,3,97,1,117515000,1995000,17942000,97578000,113421000,74785000,51579000
WOODBURY CITY SCH DIST,NEW JERSEY,NJ,3,97,1,13699000,473000,7177000,6049000,14297000,9078000,6529000
WOODBURY HEIGHTS BORO SCH DIST,NEW JERSEY,NJ,1,97,1,2426000,31000,1022000,1373000,2414000,1315000,1014000
WOODCLIFF LAKE SCHOOL DIST,NEW JERSEY,NJ,1,97,1,7435000,52000,646000,6737000,8281000,4656000,3274000
WOODLAND TWP SCH DIST,NEW JERSEY,NJ,1,97,1,1962000,58000,979000,925000,2118000,1109000,725000
WOODLYNNE BORO SCH DIST,NEW JERSEY,NJ,1,97,1,4140000,223000,3160000,757000,4144000,1766000,1277000
WOOD-RIDGE SCHOOL DIST,NEW JERSEY,NJ,3,97,1,8882000,118000,1168000,7596000,8599000,4969000,3434000
WOODSTOWN-PILESGROVE REGIONAL SCHOOL DIST,NEW JERSEY,NJ,3,97,1,13389000,266000,5758000,7365000,13118000,7989000,5489000
WYCKOFF TWP SCH DIST,NEW JERSEY,NJ,1,97,1,18583000,159000,2090000,16334000,18297000,11556000,7927000
MIDDLESEX CO ED SERV COMM,NEW JERSEY,NJ,7,97,1,15881000,248000,4958000,10675000,17386000,3192000,1957000
MERCER CO SPECIAL SERV SCHOOL DIST,NEW JERSEY,NJ,5,97,1,26190000,992000,10937000,14261000,26906000,13269000,8447000
MONMOUTH-OCEAN EDUC SERV COMM,NEW JERSEY,NJ,7,97,1,18599000,98000,4838000,13663000,19039000,3366000,1471000
MORRIS CO EDUC SERV COMM,NEW JERSEY,NJ,7,97,1,13883000,50000,1058000,12775000,13180000,2409000,1020000
SOMERSET CO EDUC SERV,NEW JERSEY,NJ,7,97,1,6682000,28000,148000,6506000,6533000,1668000,1138000
ESSEX CO ED SERV COMM,NEW JERSEY,NJ,7,97,1,33412000,237000,9834000,23341000,32450000,3179000,2442000
SUSSEX CO EDUC SERV COMM,NEW JERSEY,NJ,7,97,1,1523000,37000,68000,1418000,1463000,771000,568000
CAMDEN CO EDUC SERV COMM,NEW JERSEY,NJ,7,97,1,11271000,0,3191000,8080000,9952000,48000,5000
HUNTERDON CO EDUC SERV COMM,NEW JERSEY,NJ,7,97,1,6335000,379000,755000,5201000,6643000,2519000,1664000
SALEM CO SPL SERV SCH DISTRICT,NEW JERSEY,NJ,5,97,1,3301000,80000,1160000,2061000,3150000,1613000,902000
WARREN CO SPEC SERV SCH DISTRICT,NEW JERSEY,NJ,5,97,1,4248000,0,603000,3645000,4197000,1662000,970000
GLOUCESTER CO SPEC SERV SCH DT,NEW JERSEY,NJ,5,97,1,13107000,691000,5466000,6950000,12745000,3425000,2052000
PASSAIC CO EDUC SERV COMMISSION,NEW JERSEY,NJ,7,97,1,4549000,107000,54000,4388000,4449000,1127000,623000
VAUGHN SCH DIST,NEW MEXICO,NM,3,97,1,1394000,84000,1065000,245000,1429000,696000,469000
RIO RANCHO PUBLIC SCHOOLS,NEW MEXICO,NM,1,97,1,33352000,1341000,24710000,7301000,37292000,15744000,11245000
ALAMOGORDO SCH DIST,NEW MEXICO,NM,3,97,1,35861000,4717000,27514000,3630000,35029000,20560000,14274000
ALBUQUERQUE SCH DIST,NEW MEXICO,NM,3,97,1,480593000,31888000,371000000,77705000,483989000,273612000,190605000
ANIMAS SCHOOL DIST,NEW MEXICO,NM,3,97,1,3900000,258000,3111000,531000,4143000,1728000,1142000
ARTESIA SCH DIST,NEW MEXICO,NM,3,97,1,21135000,1730000,14788000,4617000,21549000,10901000,7644000
AZTEC SCH DIST,NEW MEXICO,NM,3,97,1,17442000,965000,12421000,4056000,16919000,8807000,6171000
BELEN SCH DIST,NEW MEXICO,NM,3,97,1,23708000,2299000,18329000,3080000,26587000,12415000,8190000
BERNALILLO SCH DIST,NEW MEXICO,NM,3,97,1,23550000,6317000,14419000,2814000,24636000,12057000,7778000
BLOOMFIELD SCH DIST,NEW MEXICO,NM,3,97,1,20682000,2505000,13446000,4731000,20131000,10077000,6589000
CAPITAN SCH DIST,NEW MEXICO,NM,3,97,1,3584000,242000,2833000,509000,3393000,1789000,1227000
CARLSBAD SCH DIST,NEW MEXICO,NM,3,97,1,37360000,3729000,26866000,6765000,36126000,19820000,13908000
CARRIZOZO SCH DIST,NEW MEXICO,NM,3,97,1,1726000,214000,1324000,188000,2144000,910000,563000
CENTRAL CONS SCH DIST,NEW MEXICO,NM,3,97,1,48884000,22022000,17495000,9367000,60977000,24155000,15893000
CHAMA VALLEY SCHOOL DIST,NEW MEXICO,NM,3,97,1,4291000,377000,3468000,446000,4771000,2324000,1352000
CIMARRON SCH DIST,NEW MEXICO,NM,3,97,1,5540000,213000,3746000,1581000,6904000,2435000,1635000
CLAYTON SCH DIST,NEW MEXICO,NM,3,97,1,5144000,359000,4221000,564000,5085000,2664000,1835000
CLOUDCROFT SCH DIST,NEW MEXICO,NM,3,97,1,3572000,250000,2868000,454000,3684000,1954000,1289000
CLOVIS SCH DIST,NEW MEXICO,NM,3,97,1,41815000,4931000,32101000,4783000,43020000,24603000,17463000
COBRE CONS SCH DIST,NEW MEXICO,NM,3,97,1,12024000,1594000,9302000,1128000,11941000,6358000,4212000
CORONA SCH DIST,NEW MEXICO,NM,3,97,1,1124000,93000,897000,134000,1387000,550000,332000
CUBA IND SCHS DIST 20,NEW MEXICO,NM,3,97,1,5955000,2490000,2999000,466000,5985000,2837000,1967000
DEMING SCH DIST,NEW MEXICO,NM,3,97,1,23500000,3258000,18541000,1701000,22629000,13181000,9894000
DES MOINES SCH DIST,NEW MEXICO,NM,3,97,1,1509000,67000,1304000,138000,1486000,703000,481000
DEXTER SCHOOL DISTRICT,NEW MEXICO,NM,3,97,1,6395000,661000,5218000,516000,8405000,3437000,2381000
DORA SCHOOLS DIST,NEW MEXICO,NM,3,97,1,1839000,82000,1571000,186000,1976000,972000,713000
DULCE IND SCH DIST,NEW MEXICO,NM,3,97,1,5614000,2545000,1154000,1915000,5424000,2491000,1648000
ELIDA SCH DIST,NEW MEXICO,NM,3,97,1,1244000,145000,1005000,94000,1225000,565000,421000
ESPANOLA SCH DIST 45,NEW MEXICO,NM,3,97,1,28254000,3590000,22325000,2339000,28364000,15261000,9695000
ESTANCIA MUN SCH DIST,NEW MEXICO,NM,3,97,1,5238000,453000,4119000,666000,6194000,2633000,1842000
EUNICE PUBLIC SCHOOL DIST,NEW MEXICO,NM,3,97,1,4360000,394000,3209000,757000,4428000,2299000,1666000
FARMINGTON SCH DIST 5,NEW MEXICO,NM,3,97,1,48830000,4108000,37277000,7445000,47917000,26369000,19056000
FLOYD SCH DIST,NEW MEXICO,NM,3,97,1,2050000,202000,1685000,163000,1878000,922000,683000
FT SUMNER SCH DIST,NEW MEXICO,NM,3,97,1,3269000,277000,2659000,333000,3264000,1662000,1169000
GADSDEN SCH DIST,NEW MEXICO,NM,3,97,1,61434000,8693000,46207000,6534000,62340000,33821000,23138000
GALLUP MCKINLEY CO SCHS,NEW MEXICO,NM,3,97,1,76761000,35598000,32680000,8483000,82095000,43322000,27743000
GRADY SCH DIST 61,NEW MEXICO,NM,3,97,1,1283000,49000,1103000,131000,1240000,680000,485000
GRANTS/CIBOLA COUNTY SCHOOLS,NEW MEXICO,NM,3,97,1,19657000,4250000,14167000,1240000,21926000,10900000,7512000
HAGERMAN SCH DIST,NEW MEXICO,NM,3,97,1,2850000,313000,2377000,160000,2885000,1431000,983000
HATCH SCH DIST,NEW MEXICO,NM,3,97,1,8894000,1769000,6572000,553000,10134000,4715000,3212000
HOBBS SCH DIST,NEW MEXICO,NM,3,97,1,36568000,3759000,27867000,4942000,36300000,20194000,14401000
HONDO VALLEY SCH DIST,NEW MEXICO,NM,3,97,1,1685000,290000,1215000,180000,1678000,776000,551000
HOUSE MUNICIPAL SCHOOLS,NEW MEXICO,NM,3,97,1,1151000,54000,929000,168000,1124000,596000,406000
JAL PUB SCH MUN DIST,NEW MEXICO,NM,3,97,1,3168000,319000,2462000,387000,3139000,1861000,1306000
JEMEZ MOUNTAIN SCHOOL DISTRICT,NEW MEXICO,NM,3,97,1,4285000,379000,2634000,1272000,3425000,1678000,1069000
JEMEZ VALLEY SCHOOL DISTRICT,NEW MEXICO,NM,3,97,1,4155000,716000,2903000,536000,7187000,1686000,1077000
LAKE ARTHUR SCH DIST,NEW MEXICO,NM,3,97,1,1740000,243000,1415000,82000,1798000,890000,627000
LAS CRUCES SCH DIST,NEW MEXICO,NM,3,97,1,116788000,11941000,89596000,15251000,121585000,63646000,42589000
LAS VEGAS CITY SCH DIST,NEW MEXICO,NM,3,97,1,14587000,1491000,11122000,1974000,15564000,7481000,4993000
LAS VEGAS WEST SCHOOL DISTRICT,NEW MEXICO,NM,3,97,1,14058000,3132000,9644000,1282000,15143000,7528000,4611000
LOGAN MUNICIPAL SCHOOLS,NEW MEXICO,NM,3,97,1,2223000,164000,1910000,149000,2129000,1189000,822000
LORDSBURG SCH DIST,NEW MEXICO,NM,3,97,1,6053000,558000,4794000,701000,6280000,2966000,1933000
LOS ALAMOS SCH DIST,NEW MEXICO,NM,3,97,1,26163000,8899000,14265000,2999000,25734000,16333000,10626000
LOS LUNAS SCH DIST,NEW MEXICO,NM,3,97,1,36794000,3162000,30095000,3537000,41130000,20635000,13425000
LOVING SCH DIST,NEW MEXICO,NM,3,97,1,3737000,503000,2867000,367000,3947000,1921000,1311000
LOVINGTON SCH DIST,NEW MEXICO,NM,3,97,1,15090000,1299000,11081000,2710000,14791000,8104000,5888000
MAGDALENA SCH DIST 12,NEW MEXICO,NM,3,97,1,3259000,722000,2217000,320000,3354000,1567000,1027000
MAXWELL SCH DIST,NEW MEXICO,NM,3,97,1,1189000,103000,1039000,47000,1144000,637000,452000
MELROSE SCH DIST,NEW MEXICO,NM,3,97,1,2301000,158000,1819000,324000,2243000,1078000,730000
MORA IND SCH DIST,NEW MEXICO,NM,3,97,1,5025000,913000,3801000,311000,5454000,2748000,1691000
MORIARTY SCH DIST 8,NEW MEXICO,NM,3,97,1,22901000,1244000,18928000,2729000,24055000,11744000,8703000
MOSQUERO SCH DIST,NEW MEXICO,NM,3,97,1,987000,46000,765000,176000,1169000,403000,259000
MOUNTAINAIR SCH DIST,NEW MEXICO,NM,3,97,1,2596000,286000,2157000,153000,2665000,1441000,1002000
MESA VISTA CONSOLIDATED SCH DIST,NEW MEXICO,NM,3,97,1,6585000,2291000,3894000,400000,4528000,2435000,1448000
PECOS IND SCH DIST,NEW MEXICO,NM,3,97,1,5627000,795000,4346000,486000,7054000,3140000,1950000
PENASCO IND SCH DIST,NEW MEXICO,NM,3,97,1,5350000,921000,4131000,298000,6067000,2718000,1758000
POJOAQUE VALLEY SCH DIST,NEW MEXICO,NM,3,97,1,11234000,1322000,8198000,1714000,12008000,5548000,3851000
PORTALES SCH DIST,NEW MEXICO,NM,3,97,1,14388000,1471000,10853000,2064000,13871000,7651000,5424000
QUEMADO IND SCH DIST,NEW MEXICO,NM,3,97,1,1903000,139000,1504000,260000,1804000,827000,562000
QUESTA SCHOOL DIST,NEW MEXICO,NM,3,97,1,5142000,453000,3939000,750000,5093000,2416000,1467000
RATON SCH DIST,NEW MEXICO,NM,3,97,1,7896000,666000,6471000,759000,7588000,4049000,2963000
RESERVE IND SCH DIST,NEW MEXICO,NM,3,97,1,2322000,130000,1936000,256000,2101000,1101000,693000
ROSWELL SCH DIST,NEW MEXICO,NM,3,97,1,51520000,4875000,42213000,4432000,54592000,30960000,21822000
ROY SCH DIST,NEW MEXICO,NM,3,97,1,1122000,42000,999000,81000,1000000,483000,316000
RUIDOSO SCH DIST,NEW MEXICO,NM,3,97,1,14331000,1393000,10691000,2247000,13194000,7525000,5258000
SAN JON SCH DIST,NEW MEXICO,NM,3,97,1,1639000,114000,1329000,196000,1572000,879000,610000
SANTA FE CITY SCH DIST,NEW MEXICO,NM,3,97,1,70572000,3973000,49411000,17188000,74129000,36853000,24770000
SANTA ROSA CONS SCH DIST,NEW MEXICO,NM,3,97,1,6231000,678000,4993000,560000,6044000,3234000,2045000
SILVER CONS SCH DIST,NEW MEXICO,NM,3,97,1,20118000,1509000,17214000,1395000,19774000,12019000,8470000
SOCORRO CONS SCH DIST,NEW MEXICO,NM,3,97,1,11674000,1178000,9124000,1372000,11957000,6240000,4148000
SPRINGER SCH DIST,NEW MEXICO,NM,3,97,1,2614000,187000,2258000,169000,2684000,1316000,746000
TAOS CITY SCH DIST,NEW MEXICO,NM,3,97,1,19518000,2256000,15146000,2116000,23595000,10736000,7131000
TATUM SCH DIST,NEW MEXICO,NM,3,97,1,3246000,214000,2363000,669000,2809000,1618000,1163000
TEXICO SCH DIST,NEW MEXICO,NM,3,97,1,3574000,257000,2966000,351000,3630000,1854000,1342000
TRUTH OR CONSEQUENCES,NEW MEXICO,NM,3,97,1,10002000,1077000,7660000,1265000,9579000,5054000,3376000
TUCUMCARI PUBLIC SCHOOLS,NEW MEXICO,NM,3,97,1,8398000,933000,6759000,706000,8723000,4511000,2965000
TULAROSA SCH DIST,NEW MEXICO,NM,3,97,1,6901000,1059000,5430000,412000,7175000,3998000,2716000
WAGON MOUND SCH DIST 12,NEW MEXICO,NM,3,97,1,2040000,318000,1588000,134000,1944000,1045000,662000
ZUNI SCHOOL DISTRICT,NEW MEXICO,NM,3,97,1,12081000,7567000,4126000,388000,12040000,7325000,4759000
DOLGEVILLE CENTRAL SCH,NEW YORK,NY,3,97,1,9616000,435000,6850000,2331000,9755000,6239000,4768000
SAUQUOIT VALLEY CTL SCH DIST,NEW YORK,NY,3,97,1,16343000,173000,12376000,3794000,13191000,7657000,5617000
EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,NEW YORK,NY,3,97,1,7126000,356000,5641000,1129000,6962000,4720000,3382000
ROTTERDAM-MOHONASEN CENTRAL SCH DIST,NEW YORK,NY,3,97,1,24228000,821000,11207000,12200000,30445000,15311000,11155000
BROADALBIN-PERTH CENTRAL SCHOOL,NEW YORK,NY,3,97,1,13099000,380000,8808000,3911000,14239000,8792000,6520000
CHERRY VALLEY-SPRINGFIELD CENTRL SCHL DIST,NEW YORK,NY,3,97,1,8486000,372000,5649000,2465000,8433000,5055000,3658000
JASPER-TROUPSBURG SCH DIST,NEW YORK,NY,3,97,1,6502000,286000,4743000,1473000,6204000,3559000,2583000
SOUTH COUNTRY CENTRAL SCHOOL DIST,NEW YORK,NY,3,97,1,57732000,1733000,30012000,25987000,55946000,35651000,26992000
SARANAC CTL SCH DIST,NEW YORK,NY,3,97,1,18951000,1033000,11927000,5991000,17888000,10425000,7242000
COBLESKILL-RICHMONDVILLE CENTRAL SCH,NEW YORK,NY,3,97,1,23617000,1026000,15571000,7020000,32135000,13197000,9807000
WAYLAND CENTRAL SCH DIST,NEW YORK,NY,3,97,1,20791000,435000,16212000,4144000,29110000,11226000,8663000
BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,NEW YORK,NY,3,97,1,11038000,551000,9333000,1154000,10256000,6527000,4720000
ONEIDA CITY SCH DIST,NEW YORK,NY,3,97,1,28325000,466000,20983000,6876000,26043000,14379000,10362000
WATERLOO CENTRAL SCH-DIST,NEW YORK,NY,3,97,1,23701000,400000,18215000,5086000,18141000,10325000,7892000
ALLEGANY-LIMESTONE CSD,NEW YORK,NY,3,97,1,13186000,393000,9552000,3241000,12556000,7636000,5803000
AVERILL PARK CSD,NEW YORK,NY,3,97,1,30785000,980000,18729000,11076000,62037000,17644000,12755000
CAMPBELL-SAVONA SCHOOL DISTRICT,NEW YORK,NY,3,97,1,14393000,480000,11770000,2143000,24054000,7575000,5566000
ABBOTT UN FREE SCH DIST,NEW YORK,NY,5,97,1,2860000,87000,57000,2716000,2852000,1900000,1114000
GLENS FALLS COMMON SCH DIST,NEW YORK,NY,1,97,1,2648000,118000,843000,1687000,2755000,1167000,931000
SOUTH JEFFERSON CENTRAL SCH DIST,NEW YORK,NY,3,97,1,15281000,646000,10490000,4145000,14922000,9872000,7101000
ADDISON CENTRAL SCH DIST,NEW YORK,NY,3,97,1,13741000,727000,9429000,3585000,12749000,8456000,6212000
AFTON CENTRAL SCH DIST,NEW YORK,NY,3,97,1,6906000,134000,4344000,2428000,6537000,4244000,2995000
AKRON CENTRAL SCH DIST,NEW YORK,NY,3,97,1,15127000,338000,8620000,6169000,13927000,9575000,7192000
ALBANY CITY SCHOOL DIST,NEW YORK,NY,3,97,1,104424000,9254000,20190000,74980000,105903000,62759000,43360000
ALBION CENTRAL SCH DIST,NEW YORK,NY,3,97,1,20155000,848000,12506000,6801000,19392000,12147000,9226000
ALDEN CENTRAL SCH DIST,NEW YORK,NY,3,97,1,17799000,377000,8491000,8931000,19825000,11503000,7911000
ALEXANDER CENTRAL SCH,NEW YORK,NY,3,97,1,9602000,208000,5514000,3880000,9479000,6546000,4840000
