LEAID,NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
3003290,BELGRADE ELEM SCH DIST 44,MONTANA,MT,1,5,1,11989000,832000,5960000,5197000,11971000,7003000,4578000
3003330,BELGRADE H S DIST 44,MONTANA,MT,2,5,1,6154000,146000,2905000,3103000,6275000,3131000,2077000
3003420,BELT ELEM SCH DIST 29,MONTANA,MT,1,5,1,1571000,154000,531000,886000,1478000,864000,677000
3003450,BELT HIGH SCHOOL DIST 29D,MONTANA,MT,2,5,1,1269000,42000,566000,661000,1182000,587000,431000
3003480,BENTON LAKE ELEM DIST 99,MONTANA,MT,1,5,1,68000,18000,15000,35000,67000,31000,25000
3003510,BENZIEN ELEM DIST 30,MONTANA,MT,6,5,1,3000,0,1000,2000,7000,1000,0
3003600,BIDDLE ELEM DIST 6,MONTANA,MT,1,5,1,73000,20000,30000,23000,71000,27000,24000
3003660,SQUIRREL CREEK ELEM DIST 1,MONTANA,MT,1,5,1,174000,38000,62000,74000,178000,91000,67000
3003750,BIG SANDY HIGH SCH DIST 2,MONTANA,MT,2,5,1,1091000,7000,512000,572000,1099000,529000,377000
3003760,BIG SANDY ELEM SCH DIST 11,MONTANA,MT,1,5,1,1051000,159000,401000,491000,1079000,595000,404000
3003800,BIG TIMBER ELEM DIST 1,MONTANA,MT,1,5,1,2222000,217000,997000,1008000,2115000,1345000,1132000
3003820,BIGFORK SCHOOL DIST 38,MONTANA,MT,1,5,1,3232000,377000,1254000,1601000,3314000,2079000,1525000
3003840,BIG FORK DISTRICT 38,MONTANA,MT,2,5,1,3220000,139000,1261000,1820000,3264000,1738000,1154000
3003870,BILLINGS ELEM SCH DIST 2,MONTANA,MT,1,5,1,75249000,8959000,35495000,30795000,73492000,46280000,33204000
3003900,BILLINGS H S DIST 2,MONTANA,MT,2,5,1,46112000,2983000,21444000,21685000,48187000,24543000,17389000
3003990,BIRNEY ELEM DIST 3,MONTANA,MT,1,5,1,53000,3000,32000,18000,72000,27000,21000
3004050,CLEVELAND-LONE TREE ELEM 14,MONTANA,MT,1,5,1,46000,1000,28000,17000,45000,20000,19000
3004200,BLOOMFIELD ELEM DIST 30,MONTANA,MT,1,5,1,123000,52000,37000,34000,107000,59000,55000
3004230,BLUE CREEK ELEM DIST 3,MONTANA,MT,1,5,1,1227000,112000,586000,529000,1115000,645000,501000
3004260,BONNER ELEM DIST 14,MONTANA,MT,1,5,1,2625000,194000,1382000,1049000,2596000,1535000,1106000
3004380,BOULDER ELEM SCH DIST 7,MONTANA,MT,1,5,1,1686000,261000,740000,685000,1667000,985000,705000
3004440,BOX ELDER ELEM SCH DIST 13,MONTANA,MT,1,5,1,4078000,2640000,953000,485000,4649000,1565000,1150000
3004500,BOX ELDER H S DIST G,MONTANA,MT,2,5,1,1966000,966000,626000,374000,2149000,829000,529000
3004530,BOYD ELEM DIST 28,MONTANA,MT,1,5,1,111000,26000,42000,43000,107000,62000,47000
3004560,BOZEMAN ELEM SCH DIST 7,MONTANA,MT,1,5,1,24353000,2230000,9344000,12779000,22962000,14165000,10061000
3004590,BOZEMAN H S DIST 7,MONTANA,MT,2,5,1,17413000,1545000,5618000,10250000,17030000,8812000,5681000
3004680,BRADY K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,1029000,158000,412000,459000,1058000,613000,406000
3004800,BRIDGER K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,2009000,121000,882000,1006000,1975000,1095000,711000
3004860,BROADUS H S DIST 79J,MONTANA,MT,2,5,1,1669000,29000,901000,739000,1597000,712000,505000
3004890,BROADVIEW ELEM SCH DIST 21J,MONTANA,MT,1,5,1,928000,66000,349000,513000,927000,510000,380000
3004920,BROADVIEW H S DIST 21-J,MONTANA,MT,2,5,1,660000,20000,273000,367000,707000,360000,230000
3004980,TOWNSEND K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,5188000,531000,2581000,2076000,4971000,2862000,2148000
3005010,BROCTON ELEM SCH DIST 55,MONTANA,MT,1,5,1,1717000,997000,499000,221000,1973000,1070000,748000
3005040,BROCKTON H S DIST 55F,MONTANA,MT,2,5,1,1407000,701000,533000,173000,1396000,674000,372000
3005130,BRORSON ELEM DIST 11,MONTANA,MT,1,5,1,301000,16000,242000,43000,217000,66000,54000
3005140,BROWNING ELEM SCH DIST 9,MONTANA,MT,1,5,1,16689000,9114000,5012000,2563000,17092000,9319000,5651000
3005190,BROWNING H S DIST 9,MONTANA,MT,2,5,1,6730000,2625000,2761000,1344000,6699000,3377000,2034000
3005280,BUTTE ELEM SCH DIST 1,MONTANA,MT,1,5,1,21936000,2218000,11291000,8427000,21064000,12037000,7738000
3005310,BUTTE H S DIST 1,MONTANA,MT,2,5,1,14157000,2182000,6037000,5938000,12548000,7218000,5237000
3005330,BYNUM ELEM DIST 12,MONTANA,MT,1,5,1,162000,14000,111000,37000,184000,104000,87000
3005400,CAMAS PRAIRE ELEM DIST 11,MONTANA,MT,1,5,1,125000,25000,40000,60000,146000,56000,43000
3005460,CANYON CREEK ELEM DIST 4,MONTANA,MT,1,5,1,1915000,93000,906000,916000,1824000,1006000,696000
3005550,CARDWELL ELEM DIST 16-31,MONTANA,MT,1,5,1,310000,22000,128000,160000,372000,186000,138000
3005610,CARTER CO HIGH SCHOOL DIST,MONTANA,MT,2,5,1,988000,78000,339000,571000,1035000,413000,260000
3005760,CARTER ELEM DIST 56,MONTANA,MT,1,5,1,55000,9000,17000,29000,55000,23000,18000
3005850,VAUGHN PUBLIC SCHOOL DIST 74,MONTANA,MT,1,5,1,1009000,134000,470000,405000,954000,575000,372000
3005880,CASCADE ELEM DIST 3,MONTANA,MT,1,5,1,1949000,199000,909000,841000,1798000,1031000,676000
3005910,CASCADE HIGH SCH DIST B,MONTANA,MT,2,5,1,1845000,34000,770000,1041000,1647000,800000,512000
3005990,CAYUSE PRAIRIE ELEM DIST 10,MONTANA,MT,1,5,1,1175000,67000,569000,539000,1162000,737000,519000
3006030,MCCORMICK ELEM DIST 15,MONTANA,MT,1,5,1,142000,40000,64000,38000,115000,55000,38000
3006110,ST IGNATIUS K-12 SCHOOL DIST,MONTANA,MT,3,5,1,5647000,2258000,2345000,1044000,5335000,2990000,2113000
3006112,CHARLO ELEM SCH DIST 7-J,MONTANA,MT,1,5,1,1889000,549000,944000,396000,1706000,978000,720000
3006115,CHARLO H S DIST 7-J,MONTANA,MT,2,5,1,1042000,81000,623000,338000,953000,509000,328000
3006190,CHESTER ELEM SCH DIST 33,MONTANA,MT,1,5,1,1734000,398000,709000,627000,1695000,931000,727000
3006210,CHESTER H S DIST 33,MONTANA,MT,2,5,1,1159000,59000,589000,511000,1201000,533000,324000
3006260,CHINOOK ELEM SCH DIST 10,MONTANA,MT,1,5,1,2002000,266000,1014000,722000,1869000,1052000,813000
3006270,CHINOOK HIGH SCH DIST 10,MONTANA,MT,2,5,1,1808000,36000,1177000,595000,1739000,706000,443000
3006320,CHOTEAU ELEM SCH DIST 1,MONTANA,MT,1,5,1,2226000,291000,995000,940000,2160000,1195000,957000
3006330,CHOTEAU HIGH SCHOOL DIST 1,MONTANA,MT,2,5,1,1651000,39000,796000,816000,1579000,837000,631000
3006790,CIRCLE ELEM SCH DIST 1,MONTANA,MT,1,5,1,1170000,120000,572000,478000,1177000,655000,524000
3006810,CIRCLE H S DIST 1,MONTANA,MT,2,5,1,1279000,56000,492000,731000,1249000,506000,302000
3006840,CLANCY ELEM DIST 1,MONTANA,MT,1,5,1,2086000,94000,1079000,913000,2057000,1247000,898000
3006870,CLINTON ELEM DIST 32,MONTANA,MT,1,5,1,1569000,160000,631000,778000,1520000,802000,553000
3007030,COHAGEN ELEM DIST 27,MONTANA,MT,1,5,1,94000,19000,43000,32000,88000,32000,22000
3007050,COLSTRIP PUBLIC SCHOOL DIST 19,MONTANA,MT,1,5,1,6231000,766000,2279000,3186000,5775000,3342000,2103000
3007080,COLSTRIP H S DIST 19,MONTANA,MT,2,5,1,4241000,171000,1651000,2419000,4384000,1959000,1180000
3007110,COLUMBIA FALLS ELEM SCH DIST 6,MONTANA,MT,1,5,1,12424000,1628000,5848000,4948000,11743000,7257000,5056000
3007140,COLUMBIA FALLS H S DIST 6,MONTANA,MT,2,5,1,6643000,428000,3382000,2833000,6654000,3833000,2320000
3007190,COLUMBUS ELEM SCH DIST 6,MONTANA,MT,1,5,1,3096000,240000,1199000,1657000,2769000,1624000,1108000
3007200,COLUMBUS H S DIST 6,MONTANA,MT,2,5,1,2127000,9000,779000,1339000,1911000,919000,626000
3007260,COMMUNITY ELEM DIST 16,MONTANA,MT,6,5,1,7000,0,4000,3000,17000,7000,0
3007320,CONRAD H S DIST 10,MONTANA,MT,2,5,1,2098000,14000,1067000,1017000,1950000,1025000,711000
3007330,CONRAD ELEM SCH DIST 10,MONTANA,MT,1,5,1,3057000,253000,1577000,1227000,2757000,1704000,1203000
3007350,COOKE CITY ELEM DIST 9,MONTANA,MT,1,5,1,80000,19000,19000,42000,61000,24000,19000
3007410,CORVALLIS K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,9618000,1186000,5154000,3278000,9096000,5037000,3443000
3007500,COTTONWOOD ELEM DIST 22,MONTANA,MT,1,5,1,114000,14000,49000,51000,127000,54000,49000
3007620,CRAIG ELEM DIST 25,MONTANA,MT,1,5,1,71000,7000,15000,49000,65000,35000,30000
3007710,CRESTON ELEM DIST 9,MONTANA,MT,1,5,1,499000,53000,211000,235000,515000,336000,243000
3007830,CULBERTSON ELEM & H S DIST 17J/C,MONTANA,MT,1,5,1,1452000,235000,568000,649000,1635000,872000,724000
3007860,CULBERTSON H S DIST 17C,MONTANA,MT,2,5,1,1171000,110000,390000,671000,1116000,598000,349000
3007930,CUSTER CO H S DIST 1,MONTANA,MT,2,5,1,4856000,37000,2518000,2301000,4778000,2432000,1576000
3007950,HOCKETT BASIN-SPRING CREEK ELEM DIST,MONTANA,MT,1,5,1,65000,12000,25000,28000,54000,21000,20000
3007980,KINSEY ELEM DIST 63,MONTANA,MT,1,5,1,339000,46000,186000,107000,341000,173000,152000
3008010,S Y ELEM DISTRICT 83,MONTANA,MT,6,5,1,5000,0,4000,1000,9000,4000,2000
3008040,S H-FOSTER CREEK ELEM DIST 86,MONTANA,MT,1,5,1,72000,6000,30000,36000,58000,24000,22000
3008130,CUSTER K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,1114000,35000,511000,568000,1062000,587000,365000
3008190,CUT BANK H S DIST 15,MONTANA,MT,2,5,1,3181000,42000,1586000,1553000,2932000,1466000,894000
3008280,DARBY K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,4321000,725000,2069000,1527000,4390000,2542000,1791000
3008310,DAVEY ELEM DIST 12,MONTANA,MT,1,5,1,81000,10000,58000,13000,110000,67000,61000
3008340,DAWSON HIGH SCHOOL,MONTANA,MT,2,5,1,3861000,23000,2099000,1739000,3732000,1815000,1184000
3008400,LINDSAY ELEM DIST 36F,MONTANA,MT,1,5,1,131000,38000,54000,39000,137000,70000,66000
3008470,DEER CREEK ELEM DIST 3,MONTANA,MT,1,5,1,134000,23000,64000,47000,145000,64000,64000
3008640,DEEP CREEK ELEM DIST 95,MONTANA,MT,1,5,1,51000,7000,13000,31000,52000,34000,24000
3008670,DEER LODGE ELEM DIST 1,MONTANA,MT,1,5,1,4020000,531000,1833000,1656000,3973000,2619000,1847000
3008700,DEER PARK ELEM DIST 2,MONTANA,MT,1,5,1,726000,57000,395000,274000,747000,395000,315000
3008730,DEERFIELD ELEM DIST 15,MONTANA,MT,1,5,1,63000,8000,20000,35000,61000,24000,21000
3008850,DENTON H S DIST 84,MONTANA,MT,2,5,1,839000,39000,371000,429000,803000,417000,285000
3008860,DENTON ELEM SCH DIST 84,MONTANA,MT,1,5,1,751000,78000,289000,384000,739000,419000,277000
3008880,DESMET ELEM DIST 20,MONTANA,MT,1,5,1,1227000,147000,393000,687000,1061000,557000,448000
3008910,DILLON ELEM DIST 10,MONTANA,MT,1,5,1,4989000,406000,2286000,2297000,4921000,3023000,2245000
3009000,DIVIDE ELEM DIST 4,MONTANA,MT,1,5,1,85000,1000,46000,38000,95000,55000,23000
3009030,DIXON ELEM DIST 9,MONTANA,MT,1,5,1,1055000,595000,275000,185000,1030000,509000,317000
3009090,DODSON ELEM SCH DIST 2-A,MONTANA,MT,1,5,1,803000,268000,255000,280000,694000,341000,253000
3009120,DODSON H S DIST C,MONTANA,MT,2,5,1,911000,273000,379000,259000,712000,351000,248000
3009180,DRUMMOND PUBLIC SCH DIST 11 & 2,MONTANA,MT,1,5,1,1090000,133000,450000,507000,1050000,615000,448000
3009210,DRUMMOND H S DIST 2,MONTANA,MT,2,5,1,1136000,3000,537000,596000,1120000,449000,294000
3009330,DUPUYER ELEM DIST 2,MONTANA,MT,1,5,1,203000,101000,70000,32000,207000,114000,93000
3009390,DUTTON K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,1376000,87000,587000,702000,1327000,720000,491000
3009510,EAST GLACIER PARK ELEM DISTRICT 50,MONTANA,MT,1,5,1,469000,112000,134000,223000,484000,269000,122000
3009560,EAST HELENA ELEM DIST 9,MONTANA,MT,1,5,1,7394000,951000,3720000,2723000,7254000,4213000,2920000
3009600,EDGAR ELEM DIST 33,MONTANA,MT,1,5,1,174000,35000,52000,87000,153000,68000,36000
3009670,EKALAKA ELEM DIST 15,MONTANA,MT,1,5,1,918000,105000,394000,419000,867000,471000,291000
3009720,ELDER GROVE ELEM DIST 8,MONTANA,MT,1,5,1,1931000,100000,1174000,657000,1837000,1073000,888000
3009780,ELLISTON ELEM DIST 27,MONTANA,MT,1,5,1,295000,49000,152000,94000,288000,149000,118000
3009840,ELYSIAN ELEM DIST 23,MONTANA,MT,1,5,1,877000,65000,360000,452000,879000,536000,351000
3009930,ENNIS K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,4485000,130000,1281000,3074000,4034000,1882000,1204000
3010080,EUREKA ELEM DIST 13,MONTANA,MT,1,5,1,3498000,663000,1712000,1123000,3452000,2042000,1367000
3010140,FAIRFIELD ELEM SCH DIST 21,MONTANA,MT,1,5,1,1628000,109000,762000,757000,1533000,769000,599000
3010170,FAIRFIELD H S DIST 21,MONTANA,MT,2,5,1,1913000,53000,849000,1011000,1871000,767000,511000
3010210,FAIRVIEW ELEM SCH DIST 13,MONTANA,MT,1,5,1,1493000,144000,1037000,312000,1479000,708000,556000
3010230,FAIR-MONT-EGAN ELEM DIST 3,MONTANA,MT,1,5,1,941000,49000,541000,351000,894000,578000,436000
3010290,FAIRVIEW H S DIST 3,MONTANA,MT,2,5,1,1361000,18000,967000,376000,1306000,607000,427000
3010530,FERGUS HIGH SCH DIST 1,MONTANA,MT,2,5,1,3610000,60000,2110000,1440000,3801000,1960000,1225000
3010800,FISHTAIL ELEM DIST 13,MONTANA,MT,1,5,1,133000,20000,39000,74000,145000,58000,39000
3010820,WISE RIVER ELEM DIST 11,MONTANA,MT,1,5,1,136000,7000,65000,64000,138000,78000,70000
3010920,EVERGREEN ELEM DIST 50,MONTANA,MT,1,5,1,6006000,921000,2569000,2516000,6866000,3353000,2222000
3010950,OLNEY-BISSELL ELEM DIST 58,MONTANA,MT,1,5,1,655000,58000,283000,314000,705000,339000,244000
3011040,FLAXVILLE K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,509000,16000,269000,224000,504000,231000,138000
3011100,FLORENCE-CARLTON K-12 SCHOOL DIST,MONTANA,MT,3,5,1,5766000,160000,3583000,2023000,5452000,3137000,2628000
3011160,FORSYTH ELEM SCH DIST 4,MONTANA,MT,1,5,1,2259000,172000,1044000,1043000,2295000,1382000,917000
3011190,FORSYTH H S DIST 4,MONTANA,MT,2,5,1,1885000,54000,1040000,791000,1700000,793000,544000
3011240,FORT BENTON ELEM SCH DIST 1,MONTANA,MT,1,5,1,1603000,181000,660000,762000,1588000,897000,639000
3011260,FORT BENTON HIGH SCH DIST 1,MONTANA,MT,2,5,1,1818000,10000,719000,1089000,1741000,882000,518000
3011340,FORTINE ELEM DIST 14,MONTANA,MT,1,5,1,409000,34000,145000,230000,395000,192000,87000
3011420,FRAZER ELEM SCH DIST 2,MONTANA,MT,1,5,1,1776000,880000,291000,605000,1682000,717000,527000
3011460,FRAZER H S DIST 2B,MONTANA,MT,2,5,1,1050000,398000,371000,281000,938000,517000,332000
3011520,FRENCHTOWN K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,8494000,419000,4500000,3575000,8067000,4864000,3171000
3011550,FROID ELEM SCH DIST 65,MONTANA,MT,1,5,1,640000,60000,259000,321000,600000,379000,252000
3011580,FROID H S DIST 65E,MONTANA,MT,2,5,1,693000,50000,232000,411000,661000,377000,259000
3011610,FROMBERG ELEM SCH DIST NO 30,MONTANA,MT,1,5,1,788000,76000,441000,271000,741000,449000,335000
3011650,FROMBERG HIGH SCH DIST 6,MONTANA,MT,2,5,1,847000,93000,403000,351000,792000,390000,253000
3011670,FRONTIER ELEM DIST 3,MONTANA,MT,1,5,1,1244000,108000,509000,627000,1028000,533000,326000
3011730,GALATA ELEM DIST 21,MONTANA,MT,1,5,1,132000,15000,75000,42000,222000,79000,50000
3011790,GALLATIN GATEWAY ELEM DIST 35,MONTANA,MT,1,5,1,1113000,60000,429000,624000,1035000,584000,419000
3011820,GARDINER ELEM SCH DIST 7,MONTANA,MT,1,5,1,1371000,244000,505000,622000,1337000,679000,459000
3011850,GARDINER H S DIST 4,MONTANA,MT,2,5,1,1568000,377000,497000,694000,1307000,519000,342000
3011880,GARFIELD CO HIGH SCH DIST,MONTANA,MT,2,5,1,905000,12000,419000,474000,858000,368000,244000
3011910,BIG DRY ELEM DIST 10,MONTANA,MT,1,5,1,67000,14000,37000,16000,68000,23000,21000
3011990,ROSS ELEM DIST 52,MONTANA,MT,1,5,1,57000,16000,33000,8000,58000,25000,23000
3012060,SANDSPRINGS ELEM DIST 42,MONTANA,MT,1,5,1,45000,8000,26000,11000,50000,28000,27000
3012180,GERALDINE ELEM SCH DIST 44,MONTANA,MT,1,5,1,683000,62000,248000,373000,687000,387000,256000
3012210,GERALDINE HIGH SCH DIST 3,MONTANA,MT,2,5,1,694000,11000,249000,434000,730000,345000,242000
3012270,GEYSER ELEM SCH DIST 58,MONTANA,MT,1,5,1,687000,112000,286000,289000,635000,372000,259000
3012300,GEYSER H S 58,MONTANA,MT,2,5,1,692000,21000,323000,348000,648000,307000,192000
3012350,GILDFORD COLONY ELEM DIST 89,MONTANA,MT,1,5,1,93000,28000,47000,18000,92000,46000,41000
3012420,GLASGOW K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,6479000,717000,2546000,3216000,6317000,3808000,2506000
3012510,GLENDIVE ELEM DIST 1,MONTANA,MT,1,5,1,6097000,777000,2977000,2343000,6078000,3784000,2530000
3012570,GOLD CREEK ELEM DIST 33,MONTANA,MT,1,5,1,68000,8000,20000,40000,90000,39000,30000
3012600,GOLDEN RIDGE ELEM DIST 45,MONTANA,MT,1,5,1,247000,34000,125000,88000,242000,115000,96000
3012840,PHILLIBSBURG K-12 SCHOOL DIST,MONTANA,MT,3,5,1,2874000,528000,1262000,1084000,4423000,1199000,895000
3012900,GRANT ELEM DIST 7,MONTANA,MT,1,5,1,181000,28000,61000,92000,161000,80000,59000
3012960,GRASS RANGE ELEM SCH DIST 27,MONTANA,MT,1,5,1,482000,78000,177000,227000,472000,236000,133000
3012990,GRASS RANGE H S DIST 27,MONTANA,MT,2,5,1,629000,33000,367000,229000,623000,335000,228000
3013040,GREAT FALLS ELEM SCH DIST 1,MONTANA,MT,1,5,1,46919000,5458000,23349000,18112000,45606000,29103000,20001000
3013050,GREAT FALLS HIGH SCH DIST A,MONTANA,MT,2,5,1,30438000,4816000,13690000,11932000,29254000,17035000,12398000
3013110,GREENFIELD ELEM DIST 75,MONTANA,MT,1,5,1,533000,41000,313000,179000,522000,312000,195000
3013140,GREYCLIFFE ELEM DIST 16,MONTANA,MT,1,5,1,207000,25000,82000,100000,195000,115000,102000
3013200,HALL ELEM DIST 8,MONTANA,MT,1,5,1,128000,5000,55000,68000,121000,84000,70000
3013260,HAMILTON K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,12459000,1191000,5768000,5500000,11527000,5863000,4009000
3013280,HAMMOND-HAWKS HOME ELEM DISTRICT 1,MONTANA,MT,1,5,1,86000,7000,51000,28000,85000,45000,43000
3013310,HARDIN ELEM SCH DIST 17H,MONTANA,MT,1,5,1,12967000,5902000,4232000,2833000,12423000,6762000,4324000
3013340,HARDIN HIGH SCH DIST 1,MONTANA,MT,2,5,1,5414000,1272000,1997000,2145000,5407000,2609000,1713000
3013360,PLENTY COUPS HIGH SCHOOL,MONTANA,MT,2,5,1,1352000,666000,494000,192000,1163000,660000,345000
3013395,HARLEM ELEM DISTRICT 12,MONTANA,MT,1,5,1,4666000,2330000,1721000,615000,5051000,2477000,1617000
3013400,HARLEM HIGH SCH DIST 12,MONTANA,MT,2,5,1,2493000,1022000,1003000,468000,2353000,1320000,888000
3013440,HARLOWTON ELEM SCH DIST 16,MONTANA,MT,1,5,1,1295000,5000,893000,397000,1345000,838000,642000
3013470,HARLOWTON H S DIST 16,MONTANA,MT,2,5,1,1587000,298000,506000,783000,1588000,690000,476000
3013530,HARRISON K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,1400000,82000,675000,643000,1284000,616000,468000
3013560,HAVRE ELEM SCH DIST 16,MONTANA,MT,1,5,1,9718000,1786000,4811000,3121000,9467000,5919000,3588000
3013590,HAVRE H S DIST A,MONTANA,MT,2,5,1,6003000,43000,3248000,2712000,6078000,3150000,1925000
3013660,HAYS-LODGE POLE K-12 SCHOOL DIST,MONTANA,MT,3,5,1,5878000,4012000,1393000,473000,6832000,2125000,1338000
3013740,HEART BUTTE PUBLIC SCHOOLS,MONTANA,MT,1,5,1,1714000,963000,513000,238000,1641000,816000,460000
3013800,HELENA FLATS ELEM DIST 15,MONTANA,MT,1,5,1,1331000,67000,739000,525000,1310000,787000,593000
3013830,HELENA H S DIST 1,MONTANA,MT,2,5,1,24720000,473000,12239000,12008000,23446000,15203000,10961000
3013860,HELLGATE ELEMENTARY SCH DIST 4,MONTANA,MT,1,5,1,8191000,629000,3755000,3807000,7731000,4649000,3226000
3013890,HELMVILLE ELEM DIST 15,MONTANA,MT,1,5,1,241000,17000,112000,112000,272000,118000,107000
3014040,HIGHWOOD ELEM SCH DIST 28,MONTANA,MT,1,5,1,691000,56000,307000,328000,713000,396000,271000
3014070,HIGHWOOD HIGH SCHOOL DIST 4,MONTANA,MT,2,5,1,679000,3000,320000,356000,680000,338000,226000
3014150,COTTONWOOD ELEM DIST 57,MONTANA,MT,1,5,1,254000,6000,140000,108000,206000,103000,66000
3014340,HINSDALE ELEM SCH DIST 7A,MONTANA,MT,1,5,1,680000,92000,288000,300000,689000,342000,249000
3014370,HINSDALE HIGH SCH DIST 7C,MONTANA,MT,2,5,1,696000,35000,334000,327000,667000,279000,191000
3014430,HOBSON K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,1727000,92000,587000,1048000,1569000,758000,545000
3014610,HOT SPRINGS ELEM SCH DIST 14J,MONTANA,MT,1,5,1,1078000,248000,549000,281000,1181000,596000,468000
3014640,HOT SPRINGS H S DIST 14J,MONTANA,MT,2,5,1,960000,110000,505000,345000,1040000,403000,238000
3014700,HUNTLEY PROJECT K-12 DISTRICT,MONTANA,MT,3,5,1,6392000,690000,3130000,2572000,6364000,3499000,2469000
3014760,HYSHAM K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,1426000,77000,613000,736000,1411000,748000,554000
3014820,INDEPENDENT ELEM DIST 52,MONTANA,MT,1,5,1,1396000,83000,749000,564000,1433000,802000,636000
3015020,JOPLIN-INVERNESS K-12 SCHOOL DISTRIC,MONTANA,MT,3,5,1,1458000,22000,482000,954000,1380000,604000,439000
3015060,JACKSON ELEM DIST 24,MONTANA,MT,1,5,1,137000,8000,74000,55000,134000,62000,51000
3015120,JEFFERSON H S DIST 1,MONTANA,MT,2,5,1,2198000,93000,1163000,942000,2259000,1230000,899000
3015180,JOHNSTON ELEM DIST 8,MONTANA,MT,6,5,1,8000,0,5000,3000,8000,0,0
3015200,JOLIET ELEM SCH DIST 7,MONTANA,MT,1,5,1,1896000,141000,1000000,755000,2378000,1012000,749000
3015260,JOLIET HIGH SCHOOL DIST 7,MONTANA,MT,2,5,1,1308000,16000,658000,634000,1918000,606000,393000
3015340,JORDAN ELEM DIST 1,MONTANA,MT,1,5,1,759000,116000,309000,334000,710000,434000,306000
3015360,JUDITH GAP ELEM SCH DIST 21J,MONTANA,MT,1,5,1,471000,94000,146000,231000,442000,204000,175000
3015390,JUDITH GAP H S DIST 21J,MONTANA,MT,2,5,1,663000,20000,313000,330000,635000,311000,225000
3015420,KALISPELL H S DIST 5,MONTANA,MT,2,5,1,19939000,526000,9246000,10167000,20372000,10206000,7246000
3015450,KALISPELL SCH DIST 5,MONTANA,MT,1,5,1,18487000,2120000,8436000,7931000,17900000,10702000,7703000
3015510,KESTER ELEM DIST 23,MONTANA,MT,1,5,1,36000,9000,15000,12000,39000,17000,16000
3015570,KILA ELEM DIST 20,MONTANA,MT,1,5,1,1055000,184000,438000,433000,1037000,558000,392000
3015610,KING COLONY ELEM DIST 40,MONTANA,MT,1,5,1,85000,22000,36000,27000,93000,34000,27000
3015640,KIRCHER ELEM DIST 3,MONTANA,MT,1,5,1,302000,88000,127000,87000,299000,153000,116000
3015690,KNEES ELEM DIST 59,MONTANA,MT,1,5,1,69000,24000,39000,6000,103000,67000,60000
3015820,K-G ELEM SCH DIST 88,MONTANA,MT,1,5,1,659000,58000,202000,399000,615000,317000,176000
3015850,K-G H S DIST H,MONTANA,MT,2,5,1,806000,19000,249000,538000,751000,384000,240000
3015900,UPPER WEST SHORE ELEM DIST 33,MONTANA,MT,1,5,1,136000,23000,61000,52000,150000,83000,63000
3015930,SWAN LAKE-SALMON PRAIRIE EL 73,MONTANA,MT,1,5,1,84000,20000,20000,44000,88000,34000,25000
3015990,LAMBERT ELEM SCH DIST 86,MONTANA,MT,1,5,1,1365000,133000,1141000,91000,751000,351000,246000
3016020,LAMBERT H S DIST 4,MONTANA,MT,2,5,1,1325000,21000,1114000,190000,681000,308000,209000
3016050,LAME DEER ELEM DIST 6,MONTANA,MT,1,5,1,5661000,3578000,1571000,512000,5054000,2855000,1940000
3016110,LA MOTTE ELEM DIST 43,MONTANA,MT,1,5,1,413000,23000,203000,187000,411000,223000,146000
3016140,LANDUSKY ELEM DIST 7,MONTANA,MT,1,5,1,85000,19000,59000,7000,88000,32000,20000
3016200,LAUREL ELEM SCH DIST 7-70,MONTANA,MT,1,5,1,8088000,548000,3907000,3633000,8177000,4898000,3488000
3016230,LAUREL H S DIST 7,MONTANA,MT,2,5,1,4743000,138000,2288000,2317000,5295000,2555000,1707000
3016290,LAVINA K-12 SCHOOL DISTRICT,MONTANA,MT,3,5,1,1172000,83000,504000,585000,1107000,573000,369000
3016360,LENNEP ELEM DIST 4,MONTANA,MT,1,5,1,55000,14000,18000,23000,56000,24000,19000
3016490,LEWISTOWN ELEM SCH DIST 1,MONTANA,MT,1,5,1,6950000,726000,3308000,2916000,6784000,4215000,2790000
