LEAID	CENSUSID	FIPST	FIPSCO	CMSA	NAME	STNAME	STABBR	SCHLEV	YEAR	CCDNF	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	Z32 - TOTAL SALARIES	Z33
2630210	2.3505E+13	26	99	352160	ROSEVILLE COMMUNITY SCHOOLS	Michigan	MI	3	95	1	43169000	1511000	32311000	9347000	44416000	26795000	16272000
2630240	2.35023E+13	26	45	4040	ROXAND TWP SCH DIST 12	Michigan	MI	1	95	1	80000	0	74000	6000	42000	22000	21000
2630300	2.35063E+13	26	125	352160	ROYAL OAK PUB SCH DIST	Michigan	MI	3	95	1	71143000	1426000	42257000	27460000	72942000	42294000	26936000
2630360	2.35017E+13	26	33	0	RUDYARD TWP SCH DIST 11	Michigan	MI	3	95	1	6534000	613000	4976000	945000	6824000	3961000	2512000
2630390	2.35073E+13	26	145	6960	SAGINAW PUB SCH DIST	Michigan	MI	3	95	1	106119000	13137000	75400000	17582000	99323000	62124000	36897000
2630450	2.35073E+13	26	145	6960	SAGINAW TWP SCH DIST 10	Michigan	MI	3	95	1	29534000	860000	19044000	9630000	28577000	17595000	11406000
2630480	2.35022E+13	26	43	0	N DICKINSON CO SCH DIST 3	Michigan	MI	3	95	1	3074000	94000	1928000	1052000	2972000	1674000	1121000
2630660	2.35081E+13	26	161	350440	SALINE AREA SCH DIST	Michigan	MI	3	95	1	28070000	163000	18187000	9720000	25988000	15780000	9616000
2630780	2.35047E+13	26	91	0	SAND CREEK COMM SCHOOLS	Michigan	MI	3	95	1	5725000	149000	4888000	688000	5512000	3391000	2262000
2630840	2.35076E+13	26	151	0	SANDUSKY COMM SCH DIST	Michigan	MI	3	95	1	8648000	299000	6603000	1746000	8511000	4710000	3405000
2630930	2.35034E+13	26	67	4040	SARANAC COMM SCH DIST	Michigan	MI	3	95	1	6699000	203000	5100000	1396000	6343000	3658000	2460000
2630960	2.35003E+13	26	5	0	SAUGATUCK SCHOOL DIST 8	Michigan	MI	3	95	1	5537000	87000	2757000	2693000	5260000	2874000	1781000
2630990	2.35017E+13	26	33	0	SAULT SAINTE MARIE SCH DIST	Michigan	MI	3	95	1	19023000	1493000	13563000	3967000	17380000	10907000	7274000
2631020	2.35039E+13	26	77	3720	SCHOOLCRAFT COM SCH DIST	Michigan	MI	3	95	1	6291000	160000	4555000	1576000	6047000	3310000	2232000
2631320	2.35064E+13	26	127	5320	SHELBY SCHOOL DIST 16	Michigan	MI	3	95	1	9704000	810000	6894000	2000000	8601000	5467000	3719000
2631380	2.35037E+13	26	73	6960	SHEPHERD PUBLIC SCH DIST	Michigan	MI	3	95	1	11529000	489000	9208000	1832000	11845000	6432000	4546000
2631830	2.35032E+13	26	63	0	SIGEL TWP SCH DIST 6	Michigan	MI	1	95	1	84000	0	70000	14000	55000	29000	27000
2632070	2.35011E+13	26	21	870	SODUS TWP SCH DIST 5	Michigan	MI	1	95	1	321000	32000	268000	21000	289000	166000	157000
2632220	2.3505E+13	26	99	352160	SOUTH LAKE SCH DIST	Michigan	MI	3	95	1	18460000	263000	12425000	5772000	16833000	10208000	5802000
2632250	2.35063E+13	26	125	352160	SOUTH LYON COMM SCHS	Michigan	MI	3	95	1	30698000	355000	20932000	9411000	31891000	15874000	9785000
2632280	2.35082E+13	26	163	352160	SOUTH REDFORD SCH DIST	Michigan	MI	3	95	1	22292000	755000	17609000	3928000	21893000	13534000	8323000
2632300	2.3508E+13	26	159	3720	SOUTH HAVEN PUB SCH DIST	Michigan	MI	3	95	1	15473000	1412000	9779000	4282000	16686000	9287000	6142000
2632310	2.35063E+13	26	125	352160	SOUTHFIELD PUBLIC SCHS	Michigan	MI	3	95	1	96852000	2141000	34215000	60496000	102827000	56409000	36202000
2632340	2.35082E+13	26	163	352160	SOUTHGATE COMM SCH DIST	Michigan	MI	3	95	1	28117000	742000	21972000	5403000	26941000	16566000	10085000
2632370	2.35041E+13	26	81	3000	SPARTA AREA SCH DIST	Michigan	MI	3	95	1	19093000	593000	13784000	4716000	17684000	10954000	7140000
2632550	2.3507E+13	26	139	3000	SPRING LAKE SCHOOL DIST	Michigan	MI	3	95	1	11740000	192000	8879000	2669000	10574000	6068000	4303000
2632610	2.35038E+13	26	75	3520	SPRINGPORT SCH DIST	Michigan	MI	3	95	1	6252000	244000	4922000	1086000	6671000	3512000	2355000
2632640	2.35073E+13	26	145	6960	ST CHARLES COMM SCHOOL DIST 1	Michigan	MI	3	95	1	7373000	481000	5925000	967000	7313000	4329000	2857000
2632670	2.3505E+13	26	99	352160	LAKE SHORE PUB SCH DIST	Michigan	MI	3	95	1	29802000	1531000	20382000	7889000	29214000	15182000	7810000
2632820	2.35019E+13	26	37	4040	ST JOHNS PUBLIC SCH DIST	Michigan	MI	3	95	1	19138000	395000	16318000	2425000	19052000	11618000	7563000
2632850	2.35011E+13	26	21	870	ST JOSEPH CITY SCH DIST	Michigan	MI	3	95	1	16992000	238000	11438000	5316000	17133000	10171000	6512000
2632880	2.35029E+13	26	57	6960	ST LOUIS CITY SCH DIST 9	Michigan	MI	3	95	1	9996000	508000	7242000	2246000	9767000	5359000	3521000
2632910	2.35036E+13	26	71	0	WEST IRON CO SCHOOL DIST	Michigan	MI	3	95	1	9526000	695000	6644000	2187000	9634000	4824000	2962000
2632940	2.35006E+13	26	11	6960	STANDISH-STERLING COMM SCH DIST	Michigan	MI	3	95	1	11022000	836000	8395000	1791000	10337000	6343000	4507000
2632970	2.35031E+13	26	61	0	STANTON TWP SCH DIST	Michigan	MI	1	95	1	1335000	98000	964000	273000	1286000	576000	402000
2633000	2.35055E+13	26	109	0	STEPHENSON AREA PUBLIC SCHOOLS	Michigan	MI	3	95	1	5802000	318000	4071000	1413000	5689000	3288000	2250000
2633030	2.35033E+13	26	65	4040	STOCKBRIDGE COMM SCH DIST	Michigan	MI	3	95	1	10812000	418000	8192000	2202000	9995000	6103000	3779000
2633090	2.35075E+13	26	149	0	STURGIS PUBLIC SCHOOLS	Michigan	MI	3	95	1	17274000	504000	12339000	4431000	19234000	10014000	6648000
2633120	2.35058E+13	26	115	352160	SUMMERFIELD SCHOOLS	Michigan	MI	3	95	1	4820000	108000	3968000	744000	4607000	2834000	1798000
2633360	2.35045E+13	26	89	0	SUTTONS BAY SCH DIST 3	Michigan	MI	3	95	1	5241000	346000	3290000	1605000	5192000	3033000	2243000
2633410	2.35074E+13	26	145	6960	SWAN VALLEY SCHOOL DIST	Michigan	MI	3	95	1	9829000	270000	7314000	2245000	8818000	5458000	3591000
2633420	2.35025E+13	26	49	2640	SWARTZ CREEK COMM SCH DIST	Michigan	MI	3	95	1	26307000	717000	16754000	8836000	25307000	15981000	11042000
2633510	2.35035E+13	26	69	0	TAWAS AREA SCH DIST	Michigan	MI	3	95	1	9299000	355000	5337000	3607000	9045000	5213000	3940000
2633540	2.35083E+13	26	163	352160	TAYLOR PUB SCHOOL DIST	Michigan	MI	3	95	1	83636000	3371000	66962000	13303000	80103000	48739000	29363000
2633720	2.35046E+13	26	91	0	TECUMSEH PUBLIC SCHOOLS	Michigan	MI	3	95	1	18453000	338000	14412000	3703000	18742000	10505000	6881000
2633750	2.35013E+13	26	25	780	TEKONSHA COMM SCH DIST	Michigan	MI	3	95	1	2774000	97000	2282000	395000	2779000	1723000	1164000
2633810	2.35008E+13	26	15	780	THORNAPPLE KELLOGG SCH DIST	Michigan	MI	3	95	1	15165000	374000	11373000	3418000	13718000	8546000	5587000
2633840	2.35075E+13	26	149	0	THREE RIVERS COMM SCHOOL DIST	Michigan	MI	3	95	1	16358000	718000	12224000	3416000	16575000	10015000	6722000
2633870	2.35028E+13	26	55	0	TRAVERSE CITY SCH DIST	Michigan	MI	3	95	1	64616000	1958000	40676000	21982000	62300000	36657000	23138000
2633900	2.35082E+13	26	163	352160	TRENTON PUB SCH DIST	Michigan	MI	3	95	1	25415000	164000	16593000	8658000	24927000	16411000	12031000
2633930	2.35059E+13	26	117	3000	TRI-CNTY AREA SCH DIST	Michigan	MI	3	95	1	11178000	497000	8068000	2613000	10769000	6244000	4319000
2634260	2.35063E+13	26	125	352160	TROY CITY SCHOOL DIST	Michigan	MI	3	95	1	106708000	2389000	51606000	52713000	99134000	60524000	39451000
2634380	2.35032E+13	26	63	0	UBLY COMM SCH DIST	Michigan	MI	3	95	1	4802000	209000	3749000	844000	4389000	2532000	1680000
2634410	2.35012E+13	26	23	780	UNION CITY COMM SCH DIST	Michigan	MI	3	95	1	7801000	310000	5818000	1673000	7195000	4373000	2943000
2634440	2.35079E+13	26	157	0	SEBEWAING-UNIONVILLE COMM SCHOOL	Michigan	MI	3	95	1	5926000	195000	4320000	1411000	10907000	3112000	2070000
2634470	2.3505E+13	26	99	352160	UTICA COMM SCH DIST	Michigan	MI	3	95	1	169908000	2534000	123696000	43678000	162046000	100141000	65170000
2634560	2.35082E+13	26	163	352160	VAN BUREN PUB SCH DIST	Michigan	MI	3	95	1	43085000	950000	31667000	10468000	41742000	25673000	15601000
2634620	2.35069E+13	26	137	0	VANDERBILT AREA SCH DIST	Michigan	MI	3	95	1	1703000	122000	1041000	540000	1658000	1025000	688000
2634650	2.35038E+13	26	75	3520	VANDERCOOK LAKE SCH DIST	Michigan	MI	3	95	1	5651000	151000	4265000	1235000	5255000	3147000	2100000
2634680	2.3505E+13	26	99	352160	VAN DYKE PUB SCH DIST	Michigan	MI	3	95	1	36363000	1868000	24720000	9775000	32682000	20464000	11682000
2634710	2.35079E+13	26	157	0	VASSAR PUBLIC SCHOOLS	Michigan	MI	3	95	1	10811000	517000	8453000	1841000	14593000	5459000	3968000
2634860	2.35032E+13	26	63	0	VERONA TWP SCH DIST 1 FR	Michigan	MI	1	95	1	99000	0	98000	1000	81000	38000	37000
2634920	2.35059E+13	26	117	0	VESTABURG COMM SCH DIST 9	Michigan	MI	3	95	1	4012000	298000	3164000	550000	3839000	2197000	1509000
2634950	2.35039E+13	26	77	3720	VICKSBURG COMM SCH DIST 49	Michigan	MI	3	95	1	15716000	218000	11683000	3815000	15753000	8677000	5497000
2635010	2.35027E+13	26	53	0	WAKEFIELD TWP SCH DIST	Michigan	MI	3	95	1	2924000	182000	1843000	899000	2565000	1593000	1091000
2635040	2.3503E+13	26	59	0	WALDRON AREA SCHOOLS	Michigan	MI	3	95	1	2819000	146000	2258000	415000	2678000	1643000	1082000
2635130	2.35064E+13	26	127	5320	WALKERVILLE RURAL SCHOOL DIST	Michigan	MI	3	95	1	2255000	302000	1660000	293000	2507000	1233000	805000
2635160	2.35063E+13	26	125	352160	WALLED LAKE CONS SCHOOL	Michigan	MI	3	95	1	98990000	1899000	62990000	34101000	93851000	56569000	34906000
2635190	2.3505E+13	26	99	352160	WARREN CONS SCH DIST	Michigan	MI	3	95	1	122456000	1760000	69380000	51316000	118376000	73436000	44871000
2635220	2.3505E+13	26	99	352160	WARREN WOODS SCH DIST	Michigan	MI	3	95	1	26750000	545000	15777000	10428000	23930000	13596000	8282000
2635310	2.35063E+13	26	125	352160	WATERFORD TWP SCH DIST	Michigan	MI	3	95	1	84378000	2993000	55079000	26306000	89910000	53146000	33513000
2635340	2.35027E+13	26	53	0	WATERSMEET TWP SCH DIST 6	Michigan	MI	3	95	1	1939000	472000	408000	1059000	1978000	1152000	809000
2635460	2.35011E+13	26	21	870	WATERVLIET CITY SCH DIST	Michigan	MI	3	95	1	7526000	379000	5734000	1413000	6956000	4177000	2691000
2635520	2.35034E+13	26	65	4040	WAVERLY SCH DIST	Michigan	MI	3	95	1	28260000	529000	15360000	12371000	26590000	15935000	10021000
2635550	2.35003E+13	26	5	3000	WAYLAND UNION SCH DIST 4	Michigan	MI	3	95	1	19312000	375000	12623000	6314000	21724000	9415000	5771000
2635730	2.35033E+13	26	65	4040	WEBBERVILLE COMM SCH DIST	Michigan	MI	3	95	1	5478000	130000	4228000	1120000	5095000	2974000	2091000
2635790	2.35052E+13	26	103	0	WELLS TWP SCHOOL DIST	Michigan	MI	1	95	1	451000	17000	107000	327000	448000	212000	146000
2635820	2.35063E+13	26	125	352160	W BLOOMFIELD SCH DIST 5	Michigan	MI	3	95	1	49839000	621000	32077000	17141000	73622000	29086000	16804000
2635850	2.35065E+13	26	129	0	WEST BRANCH ROSE CITY AREA SCHOO	Michigan	MI	3	95	1	15072000	1157000	9707000	4208000	14808000	8659000	5858000
2635910	2.35071E+13	26	139	3000	WEST OTTAWA SCH DIST	Michigan	MI	3	95	1	38822000	861000	24161000	13800000	35580000	20589000	13433000
2635940	2.35039E+13	26	75	3520	WESTERN SCH DIST	Michigan	MI	3	95	1	14065000	783000	10755000	2527000	13010000	7604000	4926000
2635970	2.35025E+13	26	49	2640	WESTWOOD HGTS SCH DIST	Michigan	MI	3	95	1	8171000	424000	5611000	2136000	7415000	4313000	2830000
2636060	2.35062E+13	26	123	0	WHITE CLOUD PUBLIC SCH DIST	Michigan	MI	3	95	1	9574000	649000	7039000	1886000	8902000	5149000	3718000
2636120	2.35075E+13	26	149	0	WHITE PIGEON COMM SCHOOL DIST	Michigan	MI	3	95	1	5962000	206000	4098000	1658000	5602000	3381000	2164000
2636150	2.35066E+13	26	131	0	WHITE PINE SCH DIST 7	Michigan	MI	3	95	1	1507000	36000	985000	486000	1397000	844000	529000
2636240	2.35017E+13	26	33	0	WHITEFISH TWP SCH DIST 16	Michigan	MI	3	95	1	816000	55000	323000	438000	746000	409000	263000
2636270	2.35058E+13	26	115	352160	WHITEFORD AGR SCH DIST	Michigan	MI	3	95	1	4429000	61000	3544000	824000	4276000	2596000	1749000
2636300	2.35062E+13	26	121	5320	WHITEHALL PUB SCH DIST	Michigan	MI	3	95	1	12736000	661000	8759000	3316000	13354000	7032000	4514000
2636330	2.35081E+13	26	161	350440	WHITMORE LAKE PUBLIC SCHOOL DIST	Michigan	MI	3	95	1	8033000	232000	4455000	3346000	7136000	4141000	2614000
2636390	2.35035E+13	26	69	0	WHITTEMORE-PRESCOTT AREA SCHOOLS	Michigan	MI	3	95	1	8874000	842000	6834000	1198000	8989000	5307000	3292000
2636420	2.35033E+13	26	65	4040	WILLIAMSTON COMM SCH DIST	Michigan	MI	3	95	1	11785000	254000	8659000	2872000	11087000	6194000	3979000
2636450	2.35081E+13	26	161	350440	WILLOW RUN COMMUNITY SCHOOLS	Michigan	MI	3	95	1	30746000	2466000	19716000	8564000	28380000	15958000	7422000
2636480	2.35016E+13	26	31	0	WOLVERINE COMM SCH DIST	Michigan	MI	3	95	1	2040000	209000	1313000	518000	2487000	1154000	811000
2636485	2.35083E+13	26	163	352160	WOODHAVEN SCHOOL DIST	Michigan	MI	3	95	1	36136000	1206000	24046000	10884000	32766000	19345000	12841000
2636540	2.35082E+13	26	163	352160	WYANDOTTE CITY SCH DIST	Michigan	MI	3	95	1	36457000	1141000	23469000	11847000	36212000	20972000	13424000
2636570	2.35041E+13	26	81	3000	WYOMING PUB SCH DIST 4	Michigan	MI	3	95	1	40828000	878000	29111000	10839000	44727000	25221000	15607000
2636600	2.35074E+13	26	147	352160	YALE PUB SCH DIST 12	Michigan	MI	3	95	1	11939000	440000	7931000	3568000	20269000	6188000	4225000
2636630	2.35081E+13	26	161	350440	YPSILANTI CITY SCH DIST	Michigan	MI	3	95	1	46813000	2664000	26886000	17263000	40161000	24059000	15258000
2636660	2.3507E+13	26	139	3000	ZEELAND CITY SCH	Michigan	MI	3	95	1	24777000	321000	15348000	9108000	27981000	12785000	8349000
2680000	2.35083E+13	26	165	0	WEXFORD MISSAUKEE INTERMEDIATE S	Michigan	MI	7	95	1	9046000	900000	2597000	5549000	7933000	3751000	1717000
2680100	2.35003E+13	26	5	3720	ALLEGAN INTERMEDIATE SCH DIST	Michigan	MI	7	95	1	10500000	1446000	3062000	5992000	9841000	3811000	1500000
2680120	2.35004E+13	26	7	0	ALPENA-MONTMORENCY-ALCONA SCHOOL	Michigan	MI	7	95	1	4245000	732000	977000	2536000	4032000	2123000	675000
2680140	2.35008E+13	26	15	780	BARRY INTERMEDIATE SCH DIST	Michigan	MI	7	95	1	2050000	496000	616000	938000	1647000	1040000	195000
2680160	2.35011E+13	26	21	870	BERRIEN INTERMED SCHOOL DIST	Michigan	MI	7	95	1	17539000	3084000	3987000	10468000	16892000	7972000	2788000
2680180	2.35012E+13	26	23	0	BRANCH INTERMEDIATE SCH DIST	Michigan	MI	7	95	1	10356000	1626000	3520000	5210000	10572000	6483000	3213000
2680200	2.35013E+13	26	25	780	CALHOUN INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	25909000	3330000	8815000	13764000	23254000	7648000	2716000
2680220	2.35014E+13	26	27	870	LEWIS CASS INTERMEDIATE SCH DIST	Michigan	MI	7	95	1	4102000	1316000	1002000	1784000	5197000	2285000	678000
2680240	2.35015E+13	26	29	0	CHARLEVOIX-EMMET INTERMEDIATE SC	Michigan	MI	7	95	1	7846000	867000	2037000	4942000	7351000	3869000	1296000
2680260	2.35016E+13	26	31	0	CHEB OT PRES ISLE INTERMEDIATE S	Michigan	MI	7	95	1	5537000	1101000	1647000	2789000	5502000	2726000	707000
2680280	2.35017E+13	26	33	0	EASTERN U. P. INTERMEDIATE SCHOO	Michigan	MI	7	95	1	4195000	811000	1557000	1827000	4242000	1630000	481000
2680300	2.35018E+13	26	35	0	CLARE GLADWIN INTERMEDIATE SCHOO	Michigan	MI	7	95	1	4649000	676000	1548000	2425000	4620000	2311000	773000
2680320	2.35019E+13	26	37	4040	CLINTON INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	3810000	701000	1645000	1464000	3836000	2214000	817000
2680340	2.35021E+13	26	41	0	DELTA SCHOOLCRAFT INTERMEDIATE S	Michigan	MI	7	95	1	6125000	952000	2486000	2687000	6254000	3073000	1167000
2680360	2.35022E+13	26	43	0	DICKINSON-IRON INTERMEDIATE SCHO	Michigan	MI	7	95	1	6314000	1983000	1524000	2807000	6130000	2956000	1516000
2680380	2.35023E+13	26	45	4040	EATON INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	9979000	1877000	3088000	5014000	10052000	4453000	1027000
2680400	2.35025E+13	26	49	2640	GENESEE INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	48609000	7630000	11266000	29713000	48962000	15035000	7415000
2680420	2.35066E+13	26	131	0	GOGEBIC ONTONAGON INTERMEDIATE S	Michigan	MI	7	95	1	2794000	376000	882000	1536000	2874000	1221000	410000
2680440	2.35028E+13	26	55	0	TRAVERSE BAY INTERMEDIATE SCHOOL	Michigan	MI	7	95	1	20550000	3674000	4536000	12340000	21439000	12039000	4845000
2680460	2.35029E+13	26	57	6960	GRATIOT ISABELLA INTERMEDIATE SC	Michigan	MI	7	95	1	9539000	2078000	3356000	4105000	9363000	3712000	1387000
2680480	2.3503E+13	26	59	780	HILLSDALE CO INTERMED SCH DIST	Michigan	MI	7	95	1	5631000	711000	2289000	2631000	5616000	2732000	1095000
2680500	2.35032E+13	26	63	0	HURON INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	5601000	557000	1563000	3481000	5301000	3165000	1606000
2680504	2.35009E+13	26	17	6960	BAY ARENAC INTERMEDIATE DIST	Michigan	MI	7	95	1	19487000	2298000	3877000	13312000	19516000	9512000	4640000
2680505	2.35031E+13	26	61	0	COPPER CNTY INTERMEDIATE SCHOOL	Michigan	MI	7	95	1	4218000	613000	2070000	1535000	3920000	1777000	495000
2680520	2.35033E+13	26	65	4040	INGHAM INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	48984000	5718000	6644000	36622000	47588000	11751000	4239000
2680540	2.35034E+13	26	67	4040	IONIA INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	7507000	1220000	2542000	3745000	7599000	2516000	736000
2680560	2.35035E+13	26	69	0	IOSCO INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	2583000	1009000	637000	937000	2779000	1452000	434000
2680580	2.35038E+13	26	75	3520	JACKSON INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	26627000	1664000	6307000	18656000	26477000	12567000	4233000
2680600	2.35039E+13	26	77	3720	KALAMAZOO VALLEY INTERMEDIATE SC	Michigan	MI	7	95	1	24184000	3735000	4096000	16353000	21978000	7595000	2715000
2680620	2.35041E+13	26	81	3000	KENT INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	62280000	9103000	8004000	45173000	61513000	10174000	3899000
2680660	2.35044E+13	26	87	352160	LAPEER INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	8071000	899000	2365000	4807000	7748000	4200000	2025000
2680680	2.35046E+13	26	91	352160	LENAWEE INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	20250000	1611000	5225000	13414000	20520000	9567000	3956000
2680700	2.35047E+13	26	93	352160	LIVINGSTON INTERMEDIATE SCHOOL D	Michigan	MI	7	95	1	14007000	2729000	3332000	7946000	13545000	6288000	1220000
2680720	2.3505E+13	26	99	352160	MACOMB INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	58279000	9033000	16120000	33126000	60035000	29438000	10847000
2680740	2.35051E+13	26	101	0	MANISTEE INTERMEDIATE SCHOOL DIS	Michigan	MI	7	95	1	2671000	589000	972000	1110000	2495000	1408000	328000
2680750	2.35052E+13	26	103	0	MARQUETTE ALGER INTERMEDIATE SCH	Michigan	MI	7	95	1	6944000	1546000	2003000	3395000	7498000	2516000	550000
2680755	2.35053E+13	26	105	0	MASON-LAKE INTERMEDIATE SCHOOL D	Michigan	MI	7	95	1	6166000	810000	1247000	4109000	6471000	2638000	641000
2680770	2.35054E+13	26	107	0	MECOSTA OSCEOLA INTERMEDIATE SCH	Michigan	MI	7	95	1	8621000	992000	2519000	5110000	7979000	4453000	1876000
2680790	2.35055E+13	26	109	0	MENOMINEE INTERMEDIATE SCHOOL DI	Michigan	MI	7	95	1	2171000	502000	938000	731000	1971000	1126000	617000
2680800	2.35056E+13	26	111	6960	MIDLAND INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	8208000	1459000	1436000	5313000	7722000	2769000	774000
2680820	2.35058E+13	26	115	352160	MONROE INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	22467000	2504000	5257000	14706000	22343000	11115000	4446000
2680830	2.35059E+13	26	117	3000	MONTCALM AREA INTERMEDIATE SCHOO	Michigan	MI	7	95	1	9558000	1964000	3799000	3795000	9474000	4975000	1890000
2680850	2.35061E+13	26	121	5320	MUSKEGON AREA INTERMED SCH DIST	Michigan	MI	7	95	1	16839000	2843000	5024000	8972000	17173000	5130000	2115000
2680860	2.35062E+13	26	123	5320	NEWAYGO INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	10052000	1310000	3977000	4765000	9598000	3703000	1182000
2680880	2.35063E+13	26	125	352160	OAKLAND INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	97903000	13191000	15883000	68829000	89198000	12158000	2408000
2680890	2.35064E+13	26	127	5320	OCEANA INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	1549000	313000	477000	759000	1444000	755000	154000
2680900	2.3507E+13	26	139	3000	OTTAWA INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	27125000	3289000	4821000	19015000	24137000	8756000	4257000
2680920	2.35072E+13	26	143	0	C O O R INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	4889000	1051000	1228000	2610000	4502000	2312000	830000
2680930	2.35073E+13	26	145	6960	SAGINAW INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	17355000	2656000	5990000	8709000	16713000	6607000	2217000
2680940	2.35074E+13	26	147	352160	ST CLAIR INTERMEDIATE SCHOOL DIS	Michigan	MI	7	95	1	18573000	2377000	3463000	12733000	18541000	7286000	3392000
2680960	2.35075E+13	26	149	3720	ST JOSEPH INTERMEDIATE SCHOOL DI	Michigan	MI	7	95	1	7670000	1443000	2246000	3981000	7671000	3478000	711000
2680965	2.35076E+13	26	151	352160	SANILAC INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	5522000	737000	2022000	2763000	5586000	2539000	1070000
2680975	2.35078E+13	26	155	2640	SHIAWASSEE REGIONAL EDUCATION SE	Michigan	MI	7	95	1	10910000	1122000	3872000	5916000	10519000	4984000	1536000
2680980	2.35079E+13	26	157	6960	TUSCOLA INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	11123000	1785000	4274000	5064000	11258000	6906000	3015000
2680985	2.3508E+13	26	159	3720	VAN BUREN INTERMEDIATE SCHOOL DI	Michigan	MI	7	95	1	17183000	2355000	4963000	9865000	16231000	8939000	3490000
2680990	2.35081E+13	26	161	350440	WASHTENAW INTERMEDIATE SCH DIST	Michigan	MI	7	95	1	32181000	3091000	3935000	25155000	28163000	7682000	3570000
2680995	2.35082E+13	26	163	352160	WAYNE INTERMEDIATE SCHOOL DIST	Michigan	MI	7	95	1	162262000	40205000	33235000	88822000	162473000	27087000	7668000
2700001	2.45069E+13	27	137	2240	MOUNTAIN IRON-BUHL SCH DIST 712	Minnesota	MN	3	95	1	6191000	224000	2825000	3142000	5743000	2775000	1970000
2700005	2.45022E+13	27	43	0	UNITED SO CENTRAL SCHOOL DT	Minnesota	MN	3	95	1	7433000	279000	4135000	3019000	7998000	4176000	3039000
2700006	2.45007E+13	27	13	0	MAPLE RIVER ISD 2135	Minnesota	MN	3	95	1	7698000	265000	4707000	2726000	7456000	3829000	2865000
2700007	2.45023E+13	27	45	0	KINGSLAND ISD 2137	Minnesota	MN	3	95	1	6343000	291000	4612000	1440000	6575000	3733000	2727000
2700008	2.45069E+13	27	137	240	ST LOUIS COUNTY ISD 2142	Minnesota	MN	3	95	1	23314000	1142000	11035000	11137000	22897000	11359000	8325000
2700012	2.4501E+13	27	19	5120	CARVER-SCOTT COOP CENTER 930	Minnesota	MN	7	95	1	8346000	1165000	1077000	6104000	7930000	4277000	3543000
2700013	2.4504E+13	27	79	0	WATERVILLE-ELYSIAN-MORRISTOWN IS	Minnesota	MN	3	95	1	6438000	291000	4350000	1797000	6541000	3682000	2733000
2700014	2.45077E+13	27	153	0	FRESHWATER EDUC DISTRICT	Minnesota	MN	7	95	1	3982000	532000	357000	3093000	4330000	1879000	1257000
